event_candidate_id,stable_id,ticker_at_event,event_date,detected_event_type,evidence_date,evidence_form,evidence_item,evidence_url,evidence_summary,label_status,canonical_event_family,canonical_event_type,R,L,E,C,P,X,score_total,manual_grade,training_role,adjudication_note
CAND-13447245534399073955,permaticker:639282,RAYA,2025-07-21,volume_crash,2025-07-25,424B5,later share and pre-funded-warrant offering,https://www.sec.gov/Archives/edgar/data/1825875/000121390025067907/ea0250363-424b5_erayak.htm,"Erayak priced a 12.396 million-share and 18.216 million pre-funded-warrant offering on July 25, four days after the July 21 price candidate. The later financing cannot be used as a backward-looking explanation for the earlier detector row.",rejected,temporal_price_proxy,price_candidate_preceding_later_registered_offering,0,0,0,0,0,0,0,rejected,rejected_future_leakage_control,Do not attach a future financing to an earlier price move. RAYA's later financing and September split chain are represented on their own dates.
CAND-596637981069038279,permaticker:642782,ITOC,2025-07-29,volume_crash,2025-08-01,6-K exhibit,response to speculative third-party article,https://www.sec.gov/Archives/edgar/data/1970544/000121390025070329/ea025124302ex99-1_pheton.htm,Pheton confirmed that a July 29 Bear Cave article circulated speculative acquisition-manipulation allegations and publicly denied involvement in false Gilead acquisition rumors or market manipulation.,verified,rumor_and_correction,speculative_acquisition_article_followed_by_company_denial,0,0,0,3,0,-2,1,C,verified_rumor_correction_noise_control,"This is a verified information event, not verified corporate misconduct or a completed acquisition. Retain it as a C-grade rumor/correction boundary and never promote the article's allegations to fact."
CAND-2451070085178563988,permaticker:121722,GENE,2023-12-14,volume_crash,2023-12-12,6-K exhibit,100-for-1 ordinary-share consolidation and 5-for-1 ADS consolidation,https://www.sec.gov/Archives/edgar/data/1166272/000149315223044486/ex99-1.htm,"Genetic Technologies announced a 100-for-1 ordinary-share consolidation and an ADS ratio change that required five old ADSs to be exchanged for one new ADS, effective on the December 14 candidate date.",verified,capital_structure,share_consolidation_and_mandatory_five_for_one_ads_exchange,1,0,1,3,0,-2,3,B,verified_reverse_split_listing_boundary,The candidate date exactly matches first consolidated trading. No contemporaneous financing or common-equity death fact supports a grade above B.
CAND-12213764668433437054,permaticker:165687,ANFIF,2021-11-29,one_day_crash,2020-08-20,20-F,NYSE suspension and delisting history,https://www.sec.gov/Archives/edgar/data/1552448/000147793220005055/ryce_20f.htm,"Amira Nature Foods disclosed that NYSE trading had been suspended on August 18, 2020 because of filing delinquency and that the security was delisted. No new issuer filing or exchange action supports the November 29, 2021 price candidate.",rejected,temporal_price_proxy,stale_otc_price_artifact_after_prior_year_exchange_delisting,0,0,0,0,0,0,0,rejected,rejected_stale_price_proxy_control,The known exchange event was more than a year earlier. Preserve the 2021 row only as a negative temporal control.
CAND-11196251521238576247,permaticker:636421,HCTI,2026-02-10,one_day_crash,2026-02-10,8-K,1-for-60 reverse split; acquisition financing and reset-linked share adjustment,https://www.sec.gov/Archives/edgar/data/1839285/000121390026016390/ea0276970-8k_healthcare.htm,"Healthcare Triangle effected a one-for-60 reverse split on February 10, reducing 45.4 million shares to about 757 thousand while authorized shares remained unchanged. A recently closed acquisition had issued common stock and $18 million of convertible preferred stock and included a pre-funded-warrant and post-split price-reset share adjustment.",verified,capital_structure_and_dilution,one_for_60_reverse_split_linked_to_realized_acquisition_equity_and_price_reset_share_adjustment,2,1,3,3,0,-1,8,A,linked_realized_acquisition_financing_split_proxy_excluded,"The A grade belongs to the realized acquisition-equity and reset mechanism chain, not to a reverse split by itself. No terminal old-common outcome supports A++ or S."
CAND-7851821088674192507,permaticker:196884,ELOX,2026-05-12,one_day_crash,2026-05-05,10-Q,February and March pre-funded-warrant closings,https://www.sec.gov/Archives/edgar/data/1035354/000119312526204722/elox-20260331.htm,"Eloxx's May 5 quarterly report documented February and March pre-funded-warrant issuances for cash and debt extinguishment, but those transactions predated the May 12 price row by months. The realized financing chain is represented separately on its actual date.",rejected,temporal_price_proxy,delayed_price_proxy_after_realized_prefunded_warrant_financing_chain,0,0,0,0,0,0,0,rejected,rejected_delayed_price_proxy_control,Reject the price date as the event timestamp and retain MANUAL-SEC-ELOX-20260312-PREFUNDED-WARRANT-DEBT-CONVERSION-CHAIN as the primary event.
CAND-7317566213096173097,permaticker:191567,YGYI,2022-08-16,one_day_crash,2022-07-11,8-K,secured revolving credit agreement,https://www.sec.gov/Archives/edgar/data/1569329/000185173422000372/yii20220710_8k.htm,"Youngevity's last filing before the August 16 candidate was a July 11 disclosure of a secured revolving credit line. No August filing established a new event, while the earlier lender-default episode is already represented separately.",rejected,temporal_price_proxy,later_price_artifact_after_previously_documented_lender_default_episode,0,0,0,0,0,0,0,rejected,rejected_duplicate_price_consequence_control,Do not create a second fundamental event from an isolated OTC price move when the actual default episode and its first linked consequence are already dated and adjudicated.
CAND-2530560287915220726,permaticker:188206,YUANF,2021-02-18,one_day_crash,2020-01-07,SEC submissions history,no contemporaneous issuer filing,https://data.sec.gov/submissions/CIK0001417370.json,"Fincera's SEC submissions history ends with a January 7, 2020 issuer filing and contains no filing near the February 18, 2021 price candidate.",rejected,price_only_control,illiquid_otc_price_move_without_contemporaneous_official_event,0,0,0,0,0,0,0,rejected,rejected_no_contemporaneous_primary_evidence_control,Absence of a contemporaneous primary event prevents promotion of the price row. Keep it as a hard negative for price-only discovery.
CAND-13713419355244397792,permaticker:124755,CRXM,2021-10-29,one_day_crash,2021-10-27,10-Q,"late filing for quarter ended September 30, 2020",https://www.sec.gov/Archives/edgar/data/772320/000149315221026416/form10-q.htm,"Gene Biotherapeutics filed its September 30, 2020 quarter more than a year late on October 27, 2021. The filing explained historical reporting suspension and 2020 going-concern risk, but did not establish a new October 29, 2021 operating shock.",rejected,temporal_source_mismatch,price_reaction_to_late_catch_up_report_containing_stale_financial_distress,0,0,0,0,0,0,0,rejected,rejected_stale_financial_period_control,The disclosure date is current but the underlying financial condition is stale. Do not label it as newly occurring distress without period-matched evidence.
CAND-15117288126658631731,permaticker:632788,OCG,2026-01-12,twenty_one_day_crash,2026-01-05,6-K,1-for-220 share consolidation,https://www.sec.gov/Archives/edgar/data/1776067/000121390026000796/ea0271768-6k_oriental.htm,"Oriental Culture announced a one-for-220 share consolidation for Nasdaq compliance, effective January 16, 2026. That corporate action is already represented by a separate verified reverse-split event; the January 12 twenty-one-day price row adds no new fact.",rejected,duplicate_price_proxy,price_proxy_for_separately_represented_reverse_split,0,0,0,0,0,0,0,rejected,rejected_duplicate_price_consequence_control,Preserve the official January 16 split row and exclude the overlapping price-only detector row to prevent duplicate labels.
MANUAL-SEC-THTI-20200824-SECTION12J-PROCEEDING,cik:0001375686,THTI,2020-08-24,SEC_Section_12j_proceeding_for_chronic_reporting_delinquency,2020-08-24,SEC administrative order,Section 12(j) proceeding and trading suspension,https://www.sec.gov/files/litigation/admin/2020/34-89642.pdf,The SEC instituted a Section 12(j) proceeding after THT Heat Transfer Technology failed to file periodic reports after its September 2018 quarter; the Commission also issued a same-day temporary trading suspension for lack of current and accurate information.,verified,regulatory_enforcement,SEC_Section_12j_proceeding_and_trading_suspension_for_chronic_reporting_delinquency,1,3,1,3,0,-1,7,A,primary_regulatory_event,The enforceable regulatory action is the event. It is serious but not S because the August order did not itself prove cancellation or zero recovery for common equity.
MANUAL-SEC-ELOX-20260312-PREFUNDED-WARRANT-DEBT-CONVERSION-CHAIN,cik:0001035354,ELOX,2026-03-12,realized_prefunded_warrant_financing_and_debt_conversion_chain,2026-05-05,10-Q,February 26 and March 12 pre-funded-warrant closings,https://www.sec.gov/Archives/edgar/data/1035354/000119312526204722/elox-20260331.htm,"Eloxx issued 10,204,081 pre-funded warrants for $5 million and 2,040,816 pre-funded warrants to extinguish $1 million of debt on February 26, then issued another 4,081,632 pre-funded warrants for $2 million on March 12. A later registration statement showed 54.5 million pre-funded warrants against about 5.1 million common shares outstanding.",verified,equity_dilution,realized_prefunded_warrant_financing_and_debt_conversion_chain,2,1,3,3,0,-1,8,A,primary_realized_dilution_event,The A grade belongs to executed financing and debt-conversion closings that created warrant-equivalent shares far above the common base. No terminal old-common outcome supports A++ or S.
CAND-3878796086896340201,permaticker:632479,LESL,2026-04-04,negative_equity,2026-05-13,10-Q,balance sheet; results; liquidity and covenants,https://www.sec.gov/Archives/edgar/data/1821806/000119312526221811/lesl-20260404.htm,"Leslie's reported a $541.3 million stockholders' deficit, $16.9 million of cash, about $852 million of term and revolver debt, and a $135.5 million six-month net loss. Its credit rating had fallen to CCC, but it still had $97.1 million of revolver availability, was covenant-compliant and reported no event of default.",verified,fundamental_distress,negative_equity_net_losses_low_cash_and_CCC_rating_with_current_covenant_compliance,2,1,2,3,0,-1,7,A,material_fundamental_distress_with_liquidity_boundary,"The deterioration is real and multi-factor, so it is more than a negative-equity accounting artifact. Current borrowing availability, covenant compliance and the absence of default prevent promotion to A++ or S."
CAND-6768241415300809439,permaticker:199088,COKE,2026-04-03,negative_equity,2026-05-06,10-Q,repurchase accounting; profitability; liquidity and covenants,https://www.sec.gov/Archives/edgar/data/317540/000162828026031302/coke-20260403.htm,"Coca-Cola Consolidated explained that its deficit position resulted from retiring 18.8 million repurchased shares and charging the excess purchase price to retained earnings. It earned $111.6 million in the quarter, held $232.9 million of cash and $285.3 million of working capital, and remained compliant with debt covenants.",verified,accounting_boundary,repurchase_driven_negative_equity_with_profitability_liquidity_and_covenant_compliance,1,0,0,3,0,-2,2,B,negative_equity_capital_return_boundary,"Negative book equity is real but is not evidence of insolvency here. The filing explicitly ties it to a capital-return transaction and documents current profitability, liquidity and covenant compliance."
CAND-1000117811332053141,permaticker:196696,CCI,2026-03-31,negative_equity,2026-05-07,10-Q,REIT distributions; liquidity and debt covenants,https://www.sec.gov/Archives/edgar/data/1051470/000105147026000059/cci-20260331.htm,"Crown Castle reported a $1.92 billion equity deficit labeled as dividends and distributions in excess of earnings. As a REIT it generally must distribute at least 90% of taxable income; it had $227 million of cash and restricted cash, $4.726 billion of undrawn revolver availability, positive continuing-operations income and current covenant compliance.",verified,accounting_boundary,REIT_distribution_driven_negative_equity_with_large_revolver_and_covenant_compliance,1,0,0,3,0,-2,2,B,negative_equity_REIT_distribution_boundary,The negative book-equity signal must be interpreted in REIT distribution context. Large undrawn liquidity and covenant compliance prevent a distress label.
